SampleID,X1_Ambient_Intact,X10_Ambient_Disrupted,X11_Ambient_Disrupted,X12_Ambient_Disrupted,X2_Ambient_Intact,X3_Ambient_Intact,X39_Medium_Intact,X4_Ambient_Intact,X40_Medium_Intact,X41_Medium_Intact,X42_Medium_Intact,X43_Medium_Intact,X44_Medium_Intact,X46_Medium_Disrupted,X47_Medium_Disrupted,X48_Medium_Disrupted,X49_Medium_Disrupted,X5_Ambient_Intact,X50_Medium_Disrupted,X6_Ambient_Intact,X7_Ambient_Disrupted,X77_Low_Intact,X78_Low_Intact,X79_Low_Intact,X8_Ambient_Disrupted,X80_Low_Intact,X81_Low_Intact,X82_Low_Intact,X83_Low_Disrupted,X84_Low_Disrupted,X85_Low_Disrupted,X86_Low_Disrupted,X87_Low_Disrupted,X88_Low_Disrupted,X9_Ambient_Disrupted
ASV_91_Syntrophotalea,0.362900491,0.556139671,0.435516724,0.331571683,0.157312925,0.326989184,0.302473899,0.169297144,0.277798823,0.188688,0.250939884,0,0.144693452,0.476519642,0.400048675,0.475584382,0.09511128,0.066807705,0.432011839,0.29351484,0.26787235,0.171821306,0,0.351300397,0.481284546,0.115779453,0.236377111,0.191803892,0.362760353,0.174950526,0.285992107,0.286082995,0.200341535,0.161468316,0.283744961
ASV_92_UBA1844,0.300721279,0.232416579,0.310891938,0.456121453,0.357142857,0.38987172,0.26521905,0.202064333,0.482359775,0.225806951,0.194364346,0.531939286,0.361733629,0.4044534,0.352894649,0.18291707,0.14266692,0.311769291,0.38268452,0.255560335,0.204388152,0.392734413,0.105375898,0.297434336,0.502301339,0.308745208,0.178648048,0.246382236,0.182786224,0.19598283,0.42898816,0.287637794,0.23373179,0.269501075,0.28256269
ASV_93_SFB93,0.295068623,0.541383063,0.316252144,0.265930589,0,0.205416282,0.272315212,0.15200335,0.224764502,0.156208918,0.302952878,0,0.196850394,0.345623814,0.439597213,0.344493815,0.187844778,0,0.355634055,0.349181448,0.190452596,0,0.133015478,0.313828355,0.487589584,0.290735071,0.255880173,0.171531936,0.407753885,0.181642623,0.600583424,0.471104063,0.243271863,0.197479236,0.365321637
ASV_94_Desulfoluna,0.465778823,0.28314242,0.393975129,0.358501363,0.178571429,0.268298818,0.416899509,0.295814902,0.194459176,0.292311737,0.32211556,0.568624754,0.183390538,0.413277837,0.413738554,0.198160159,0.153366939,0.261663512,0.389049335,0.315022393,0.181162225,0.137457045,0.02763958,0.347787393,0.376200584,0.11835233,0.111557515,0.221432136,0.226842391,0.145314098,0.274552422,0.219226643,0.195571498,0.167276529,0.352316659
ASV_95_Hungateiclostridium,0.300721279,0.343091141,0.356453688,0.348402733,0.318877551,0.289259663,0.220868038,0.343145286,0.265171604,0.219620459,0.455341826,0.38061173,0.195167912,0.332387158,0.292050744,0.178344143,0.160500285,0.384144305,0.322218775,0.420029858,0.168775065,0,0,0.250594283,0.342573716,0,0.359636463,0.18868513,0.142479519,0.065964953,0.217354001,0.122829112,0.095400731,0.102224546,0.346405306
ASV_96_Granulosicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069430901,0,0.164976285,0.097513408,0,0.105726324,0.048654373,0,0
ASV_97_Vallitalea,0.378727926,0.242561747,0.316252144,0.371966203,0.361394558,0.352142198,0.401820166,0.233921322,0.330833144,0.279938754,0.229039676,0.541110653,0.205262804,0.583883635,0.430470628,0.191300769,0.150989157,0.71818283,0.371546093,0.21760583,0.215226917,0.196367207,0.089828635,0.304460344,0.447657678,0.27529781,0.128720209,0.148141218,0.133105866,0.08795327,0.326031002,0.186575866,0.129744994,0.169599814,0.328671246
ASV_98_UBA4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176730486,0,0,0,0,0,0,0.049680358,0.02007629,0,0,0.041022314,0.030202707,0
ASV_99_Unidentified Bacteria,0.338028806,0.121742018,0.172866638,0.371966203,0.306122449,0.4737151,0.445284157,0.12014636,0.409121903,0.128369705,0.270102566,0.76122346,0.272562084,0.488285559,0.267713182,0.222549102,0.097489062,0,0.381888918,0.234052782,0.09135531,0,0.077736318,0.367694415,0.229083037,0.27529781,0.155244373,0.208957086,0.145291614,0.132885919,0.417548476,0.105726324,0.143101096,0.164953244,0.184434224
ASV_100_Maritimibacter,0.183146042,0.164167266,0.159466123,0.095936985,0.408163265,0.096419888,0.164985763,0.071905776,1.015228426,0.420681442,0.270102566,0.151327555,0.233864998,0.020590355,0.491314533,0.230170646,0.067766787,0.150317337,0.140821539,0.089825662,0.238452844,0.093274423,0.04145937,0.101877115,0.510708056,0.162091234,0.476654835,0.141903693,0.564293883,0.267683865,0,1.727381563,0.438843362,0.360109194,0.101675278
ASV_101_Lacinutrix,0.019219029,0.047958977,0.107204117,0.042077625,0.05952381,0.058690366,0.049673133,0.113774962,0.224764502,0.450067278,0.970909224,0.096299353,0.346591291,0.097068816,0.126251103,0.180630607,3.689128781,0.261663512,0.153551169,0.183446775,0.029419507,0,0.229754008,0,0.063050377,0.030874521,0.019503062,0,0,0.018164262,0,0,0.051516395,0.018586281,0.018916331
ASV_102_Unidentified Gammaproteobacteria,0.324462432,0.275764116,0.292131218,0.264247484,0.174319728,0.238953635,0.328197486,0.20934593,0.239917165,0.378922622,0.211702011,0.09171367,0.249007336,0.40298266,0.362021235,0.172246908,0.208055925,0,0.353247249,0.210014929,0.263227165,0.088365243,0.032822001,0.210780238,0.350980433,0.054030411,0.1700667,0.243263473,0.155602632,0.200762899,0.377509581,0.211452649,0.207019586,0.261369577,0.326306705
ASV_104_Winogradskyella,0.019219029,0.015678896,0,0,0,0.037729521,0,0.041869186,0.070712428,0.074237902,0.111326058,0,0.121138704,0.036768491,0.056280612,0.022102479,0.530245387,0.105778866,0.049327319,0,0,0.397643594,0.070826423,0.053866061,0,0.177528495,0.343253891,0.029628244,0.237153409,0.431162226,0.366069896,0.063746754,0.101124775,0.034849277,0
ASV_105_Caldithrix,0.267935876,0.258240643,0.347073328,0.191873969,0,0,0.284733495,0.27214971,0,0.300044852,0.340365733,0.4723254,0.270879602,0.273557572,0.302698427,0.29571593,0.212811489,0,0.239476176,0.328939045,0.233807658,0,0,0.258791292,0.306845169,0,0.146663026,0.215194611,0.242777601,0.20363094,0.360350054,0.225445839,0.210835615,0.23116687,0.302661291
ASV_106_GCA-2748055,0.167318606,0.271152676,0.187607204,0.181775339,0.586734694,0.43179341,0.047012072,0.066444578,0.464681668,0.382015868,0.238164763,0.155913239,0.257419746,0.030885532,0.152109762,0.227122029,0.348345064,0.161451954,0.132865519,0.122719567,0.144000743,0.230731468,1.133222775,0.19438622,0.466572792,0.411660277,0.213753559,0.311876248,0.325265743,0.516247455,0.34891037,0.446227281,0.102078782,0.398443399,0.101675278
ASV_108_UBA2779,0.245325254,0.225038275,0.296151372,0.1009863,0.352891156,0.310220508,0.257235868,0.407769465,0.16415385,0.422228065,0.447129248,0.394368781,0.326401508,0.105893254,0.223601351,0.211878939,0.309111661,0.367442378,0.11217987,0.299840591,0.210581732,0.328915071,0,0.189702214,0.210167924,0.064321918,0.07567188,0.304079341,0.194971973,0.191202761,0.177315106,0.147705894,0.241363849,0.24046001,0.236454134
ASV_109_Unidentified Alphaproteobacteria,0.235150474,0.321878516,0.320272298,0.121183559,0.229591837,0.247337973,0.205788694,0.351337083,0.255069829,0.313964459,0.244552323,0,0.343226327,0.232376862,0.357457942,0.324677799,0.210433707,0,0.167872004,0.225196731,0.370066426,0,0,0.207267234,0.342573716,0.079759179,0.102976167,0.271332335,0.218406104,0.288716169,0.183034948,0.219226643,0.162181242,0.312481849,0.251823653
ASV_110_JABDJL01,0,0,0,0.035345205,0,0,0,0,0,0.034025705,0.058400555,0,0,0,0,0,0.093922389,0,0,0,0,0,0,0.023420026,0.05464366,0,0,0,0,0,0,0,0,0,0
ASV_111_UBA12170,0.390033238,0.121742018,0.156786021,0.419093143,0.301870748,0.43179341,0.471894764,0.182950139,0.136373968,0.153115672,0.178851699,0.967579218,0.196850394,0.595649552,0.270755377,0.184441379,0.054688986,0.445384701,0.373932899,0.225196731,0.099097286,0.27982327,0.057006633,0.261133295,0.36148883,0.295880824,0.07879237,0.198041417,0.11248383,0.072657049,0.669221529,0.163253883,0.189847454,0.132427252,0.187981036
ASV_112_Fulvivirga,0.035046465,0.154944386,0.23852916,0.082472145,0,0.176071099,0.047012072,0.068264977,0.093441422,0.167035278,0.029200277,0,0,0.048534408,0,0.068593901,0.101055735,0.40641354,0.040575698,0.444067711,0.278711116,0.108001964,0.228026534,0,0.189151132,0.1106337,0.053048329,0,0.116233291,1.753329318,0.205914317,0.16791828,0.020034153,0.018586281,0.148966104
ASV_113_Desulforhopalus,0,0,0,0,0,0,0.013305303,0,0,0.051038557,0.102200971,0,0.062251834,0.014707396,0.056280612,0.015243089,0.204489252,0,0.032619678,0,0,0,0.022457159,0.029275033,0,0.038593151,0.129500332,0,0.283084307,0.187378706,0.245953212,0.04197957,0.067734519,0.026717779,0
ASV_114_Vibrio,0.326723495,0.191835907,0.258629931,0.408994513,0.459183673,0.318604846,0.282072434,0.146542151,0.242442609,0.16239541,0.169726612,0.27514101,0.213675214,0.495639257,0.334641477,0.138712111,0.147422484,0.595702038,0.383480122,0.161939222,0.244646424,0.162002946,0.062189055,0.311486352,0.197557849,0.246996166,0.255880173,0.145022455,0.105922274,0.108985574,0.434708002,0.135267503,0.135469038,0.151013533,0.301479021
ASV_115_Methylotenera,0.014696905,0.261007507,0.778569897,0.175042919,0.106292517,0.326989184,0,0.230280524,0,0,0,0,0,0.038239231,0,0,0,0.434250084,0,0.681915943,0.136258768,0.044182622,0.034549475,0,0.281625018,0,0.122479229,0.074850299,0,0,0.234513527,0,0.058194446,0.087123192,0.346405306
ASV_116_Ilumatobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002945508,0.070826423,0.229516259,0,0.041166028,0.163825721,0,0.039369341,0,0.165875422,0.05597276,4.577327062,0.539002149,0
ASV_118_Desulforhopalus,0.145838515,0.145721506,0.2760506,0.341670313,0.097789116,0.12995724,0.105555408,0.066444578,0.189408289,0.191781246,0.110413549,0.178841656,0.065616798,0.135308046,0.322472696,0.308672556,0.436322998,0.807259771,0.214016914,0.07464386,0.715358531,0.127638684,0.038004422,0.078457089,0.752401169,0.326755345,0.115458127,0.087325349,0.192159877,0.395789715,0.400388949,0.621919555,0.264260024,0.233490155,0.405518839
ASV_119_Halodesulfovibrio,0.270196939,0.259162931,0.265330189,0.138014609,0.272108844,0.394063889,0.235947382,0.363169679,0.199510064,0.400575344,0.161514034,0.431054249,0.280974494,0.169135058,0.232727936,0.22559772,0.200922579,0.183721189,0.122522695,0.247969434,0.286453091,0.162002946,0.050096739,0.196728222,0.149219226,0.123498083,0.067870656,0.263535429,0.154665267,0.232311355,0.257392896,0.157034688,0.21274363,0.28576407,0.315666269
ASV_121_S5133MH16,0.184276573,0.190913619,0.213068182,0.319789948,0.161564626,0.125765071,0.164098743,0.064624179,0.315680481,0.111356852,0.256414936,0.431054249,0.124503668,0.377980086,0.222080253,0.195873696,0.127211337,0,0.332561599,0.131575618,0.458324946,0.063819342,0.05527916,0.30094734,0.273218301,0.105487946,0.244178336,0.068612774,0.125606944,0.284892114,0.183034948,0.192795062,0.116388892,0.070860196,0.290838585
ASV_122_Unidentified Bacteroidales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019503062,0,0,0,0,0,0.094446723,0,0
ASV_124_JAADHO01,0.204626133,0.213048531,0.069682676,0.141380819,0.297619048,0.12995724,0.070074598,0.05916298,0.371240245,0.145382557,0.275577618,0.059613885,0.156470826,0,0.176447324,0.281234995,0.282956059,0.105778866,0.098654637,0.080969611,0.212130127,0.063819342,0.191749585,0.23888427,0.285828377,0.172382741,0.492257284,0.218313373,0.523987177,0.574564297,0,0.426014895,0.085860658,0.184701167,0.094581654
ASV_125_Unidentified Gammaproteobacteria,0.200104009,0.251784627,0.195647513,0.254148854,0.344387755,0.209608451,0.208449755,0.237562121,0.239917165,0.30932459,0.138701318,0.339340579,0.265832156,0.251496478,0.254023303,0.176819834,0.149800266,0.283932747,0.228337749,0.234052782,0.244646424,0,0,0.210780238,0.252201509,0.138935344,0.137301556,0.263535429,0.158414728,0.217971148,0,0.282973397,0.139285067,0.223035372,0.197439202
ASV_126_UBA11869,0.182015511,0.18999133,0.270690395,0.124549769,0.12329932,0.234761466,0.169420864,0.290353704,0.169204738,0.242819803,0.129576231,0,0.208627768,0.277969791,0.269234279,0.201208777,0.274633822,0,0.175828023,0.247969434,0.297291857,0.225822288,0.089828635,0.163940185,0.279523339,0.128643837,0.107656902,0.254179142,0.190285147,0.196938844,0.400388949,0.377816129,0.119250913,0.284602428,0.217537803
ASV_127_GCA-2746365,0.165057544,0.274841828,0.19296741,0.124549769,0.289115646,0.352142198,0.167646824,0.36134928,0.19698462,0.355723278,0.138701318,0.316412161,0.280974494,0.077949201,0.170362934,0.224835565,0.206867034,0.567865494,0.080355793,0.263151236,0.308130623,0.427098675,0.024184632,0.12412614,0.123999075,0.154372604,0.067870656,0.269772954,0.194971973,0.237091424,0.337470686,0.258096615,0.168859293,0.2811175,0.204532826
ASV_129_UBA4055,0,0,0,0,0,0,0,0,0,0,0.031025295,0,0,0,0,0,0.080844588,0,0,0,0,0,0,0,0,0,0.200491477,0,0.168725746,0.061184884,0,0,0.086814665,0.036010919,0
ASV_130_Unidentified Bacteroidales,0.247586316,0.243484035,0.269350343,0.159894974,0.136054422,0.234761466,0.231512281,0.249394717,0.184357401,0.252099541,0.206226959,0.417297198,0.228817552,0.182371715,0.219038058,0.211116785,0.205678143,0.317336599,0.14559515,0.231522482,0.148645928,0.147275405,0,0.196728222,0.25009983,0.102915069,0.082692983,0.130988024,0.152790536,0.180686609,0.245953212,0.185021068,0.186031425,0.213742232,0.238818675
ASV_131_UBA3125,0.222714631,0.248095475,0.32161235,0.195240179,0.097789116,0.12995724,0.213771876,0.153823749,0.270222492,0.102077115,0.257327445,0.082542303,0.181708056,0.336799376,0.410696358,0.221786947,0.10700019,0,0.250614602,0.184711925,0.17032346,0,0,0.217806246,0.420335848,0.064321918,0.216874049,0.104478543,0.218406104,0.109941588,0.314591317,0.200569056,0.12402095,0.09060812,0.341676223
ASV_132_Vibrio,0.213670382,0.32925682,0.196987564,0.311374424,0.323129252,0.297644001,0.196918492,0.168386944,0.214662727,0.258286032,0.197101872,0.114642087,0.190120466,0.252967217,0.296614037,0.191300769,0.090355716,0.250528894,0.25379701,0.173325574,0.142452348,0.083456063,0.022457159,0.231858262,0.384607301,0.146653974,0.10999727,0.198041417,0.126544309,0.070745022,0.24023337,0.206788252,0.130699001,0.101062903,0.22936051
ASV_134_Caldithrix,0.115314175,0.132809474,0.085763293,0.447705928,0.471938776,0.268298818,0.067413538,0.127427958,0.500037882,0.148475803,0.098550936,0.596138854,0.323036544,0.070595502,0.109519029,0.242365118,0.218755944,1.0800579,0.207652099,0.118924116,0.35613087,0.137457045,0.181384743,0.117100132,0.451861037,0.26757918,0.17630768,0.157497505,0.109671735,0.19598283,0.074357948,0.60015237,0.164089257,0.206772376,0.179705142
ASV_135_Thiodiazotropha,0.235150474,0.199214211,0.226468696,0.169993604,0.340136054,0.360526536,0.206675714,0.170207343,0.252544385,0.313964459,0.149651422,0.311826478,0.270879602,0.20002059,0.244896717,0.107463779,0.181900323,0.746019374,0.159120383,0.223931581,0.216775312,0,0,0.148717168,0.161829302,0,0.124819597,0.296282435,0.13029377,0.130017877,0.251673054,0.174137475,0.158365213,0.278794215,0.221084615
ASV_136_S5133MH16,0.226106225,0.202903363,0.182246998,0.122866664,0.174319728,0.17187893,0.171194905,0.172937943,0.260120716,0.279938754,0.208051976,0.504425185,0.240594926,0.207374289,0.173405129,0.120420404,0.128400228,0.473221245,0.210834507,0.196098277,0.178065435,0,0.029367054,0.197899224,0.260608226,0.092623562,0.243398214,0.179328842,0.137792692,0.140534029,0.297431791,0.208343051,0.200341535,0.175408027,0.226995968
ASV_137_Unidentified Rhodobacteraceae,0.230628349,0.290520724,0.482418525,0.217120544,0.165816327,0.503060283,0.30602198,0.107403564,0.194459176,0.114450098,0.177026682,0.201770074,0.215357696,0.308855323,0.196221594,0.230932801,0.051122313,0.116913484,0.222768536,0.21634068,0.128516792,0.122729504,0.034549475,0.18618921,0.262709905,0.102915069,0.095174942,0.13878493,0.104047543,0.08030516,0.388949265,0.127493509,0.140239074,0.063890341,0.274286795
ASV_139_SR-FBR-E99,0.204626133,0.15309981,0.209048027,0.109401824,0.454931973,0.415024734,0.205788694,0.261227313,0.237391722,0.284578623,0.111326058,0.481496767,0.375193485,0.142661745,0.187095008,0.182154916,0.153366939,0.462086627,0.090698618,0.213810379,0.209033337,0.358370152,0,0.170966193,0.235388075,0.218694522,0.055388696,0.372692116,0.096548621,0.152006195,0.417548476,0.175692274,0.110664848,0.188186095,0.208079638
ASV_140_Unidentified Rhodobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0.036276949,0.122955139,0,0,0.819128603,0.026509481,0.086237603,1.496161605,0.125836527,0,1.133360682,1.146541209,0
ASV_141_Arctic95D-9,0.278110656,0.177079298,0.136685249,0.291177164,0.204081633,0.21380062,0.185387229,0.143811552,0.161628406,0.151569049,0.203489433,0.311826478,0.19348543,0.344153075,0.222080253,0.160052436,0.13077801,0.306201982,0.308693542,0.211280079,0.111484446,0.112911144,0,0.220148249,0.27742166,0.146653974,0.081132738,0.174650699,0.118108022,0.112809629,0.234513527,0.161699084,0.16313525,0.119649184,0.189163307
ASV_142_Crocinitomix,0.289415968,0.174312434,0.162146226,0.0673242,0.148809524,0.184455437,0.423995671,0.339504487,0.174255625,0.32015095,0.112238566,0.128399138,0.292751868,0.182371715,0.310303915,0.094507153,0.165255849,0.62910589,0.098654637,0.21887098,0.16722667,0,0.015547264,0.199070225,0.151320905,0.079759179,0.063189921,0.260416667,0.076863951,0.112809629,0.24023337,0.090178335,0.214651644,0.308996922,0.35349893
ASV_143_Hungateiclostridium,0.218192507,0.213048531,0.148745712,0.082472145,0.357142857,0.314412677,0.197805512,0.416871462,0.166679294,0.300044852,0.147826404,0.504425185,0.275927048,0.085302899,0.21143257,0.200446623,0.134344683,0.417548157,0.053305328,0.247969434,0.17342025,0.427098675,0.048369265,0.12412614,0.123999075,0.087477809,0.055388696,0.380489022,0.105922274,0.169214443,0.177315106,0.132157905,0.209881608,0.259046291,0.144237022
ASV_144_S5133MH16,0.253238972,0.241639459,0.233168954,0.377015518,0.284863946,0,0.211997836,0.066444578,0.363663914,0.103623738,0.273752601,0,0.171613164,0.435338932,0.226643546,0.190538615,0.084411261,0.356307761,0.337335211,0.179651325,0.108387656,0,0,0.259962294,0.378302264,0.200684385,0.070211023,0.106037924,0.150915806,0.108985574,0,0.180356671,0.08490665,0,0.184434224
ASV_145_Unidentified Rhodobacteraceae,0.178623918,0.168778706,0.160806175,0.274346114,0.399659864,0,0.201353593,0.157464548,0.49246155,0,0.166076578,0.311826478,0.186755502,0.310326063,0.17948952,0.131852721,0.123644664,0.489923171,0.265731039,0.164469523,0.34993729,0,0,0.244739277,0.222778,0.216121646,0.255880173,0.159056886,0.13029377,0.172082485,0,0.172582676,0.155503191,0,0.223449156
ASV_147_IGN16,0.041829652,0,0.017420669,0.021880365,0.029761905,0,0.072735659,0.3003659,0.462156224,0.105170361,0.567580392,0,0.11777374,0.019119615,0.069970491,0.055637275,0.288900514,0,0.050918522,0.016446952,0,0.427098675,0.191749585,0.223661253,0,0.038593151,1.201388618,0.229229042,0.082488142,0.197894858,0,0.090178335,0.354890718,0.341522913,0.145419292
ASV_148_Unidentified Desulfocapsaceae,0.232889411,0.18537989,0.226468696,0.257515064,0.263605442,0.176071099,0.158776622,0.161105347,0.189408289,0.193327869,0.197101872,0.4723254,0.299481796,0.210315768,0.200784886,0.117371787,0.09511128,0.289500056,0.227542147,0.239113383,0.187355806,0.220913108,0,0.113587128,0.214371283,0.149226851,0.084253228,0.17621008,0.115295926,0.114721657,0.308871475,0.091733134,0.127836979,0.206772376,0.17615833
ASV_149_Unidentified Saprospiraceae,0.18088498,0.15771125,0.243889365,0.186824654,0.182823129,0.289259663,0.246591625,0.281251707,0.189408289,0.262925901,0.151476439,0.320997845,0.250689818,0.130895828,0.255544401,0.092220689,0.143855811,0.395278922,0.147981956,0.265681536,0.246194819,0.122729504,0.02763958,0.134665152,0.172337698,0.113206576,0.072551391,0.230788423,0.083425508,0.098469422,0.297431791,0.108835922,0.158365213,0.224197015,0.256552735
ASV_150_Haliea,0.074615054,0.247173187,0.254609777,0.126232874,0.335884354,0.339565691,0.131278994,0.304916899,0.250018941,0.298498229,0.145088878,0.220112808,0.292751868,0.110305473,0.107997931,0.17605768,0.099866844,0.489923171,0.112975472,0.236583082,0.215226917,0.235640648,0.063916528,0.105390119,0.069355415,0,0.099075555,0.258857285,0.136855327,0.12810585,0,0.178801872,0.111618855,0.196317593,0.073300781
ASV_151_Unidentified UBA9655,0.256630565,0.261929795,0.14740566,0.1009863,0.259353741,0.159302423,0.211110815,0.239382521,0.121221305,0.26756577,0.141438844,0.210941441,0.181708056,0.170605798,0.246417815,0.128041949,0.150989157,0.40641354,0.127296306,0.193567977,0.241549634,0.039273441,0,0.187360212,0.239591434,0.105487946,0.146663026,0.218313373,0.184660955,0.171126471,0.18875479,0.177247073,0.192709476,0.263692862,0.232907322
ASV_152_Maribacter,0.230628349,0.178001586,0.219768439,0.183458444,0.182823129,0.385679551,0.175630006,0.109223964,0.232340834,0.131462951,0.209876994,0.302655111,0.095901474,0.308855323,0.238812327,0.262943288,0.092733498,0.205990424,0.154346771,0.188507376,0.17651704,0.162002946,0.117468214,0.181505205,0.176541056,0.239277536,0.098295432,0.132547405,0.157477363,0.118545712,0.263112738,0.329617364,0.120204921,0.063890341,0.216355532
